city,state,country,product_type,event_id,recalling_firm,address_1,product_description,reason_for_recall 
Abbott Park,IL,United States,Food,89629,Abbott Laboratories,100 Abbott Park Rd Bldg Ap8b,Abbott Similac Pro-Advance Infant Formula with Iron 20.6oz. and 23.2oz. plastic jar. 4 jars per case; 34oz. plastic jar. 6 jars per case; 7oz. can. 6 cans per case.     Item numbers:  66081  66655  67922  68088    Retail UPCs:   070074660806  070074666563  070074679167  070074680897,Consumer complaints related to Cronobacter sakazakii or Salmonella Newport in infants and evidence of Cronobacter sakazakii in the manufacturing facility where the product had been produced
Monterey,CA,United States,Food,89284,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Dole 10oz Spring Mix Clamshell  Product UPC 071430000137,Potential Listeria monocytogenes
Los Angeles,CA,United States,Food,89674,Herbalife International of America,800 W Olympic Blvd Ste 406,"Herbalife NutritionProtein Bar Deluxe - Chocolate Peanut flavor. 14 bars per carton Protein-based snack for energy and nutrition 14 bars 1.23 oz (35 g) each Net wt. 17.3 oz., (490 g) SKU: 0365US  Catalog Number: 0365   Formulated and Distributed by Herbalife International of America, Inc. Los Angeles, CA  Manufactured by Gustav Berning GmbH & Co., Germany",Undeclared allergen - egg
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Farmer's Garden"" (salad product) packed in 9oz. packages",potential to be contaminated with Listeria monocytogenes
Abbott Park,IL,United States,Food,89629,Abbott Laboratories,100 Abbott Park Rd Bldg Ap8b,"Abbott Similac PM 60/40 Low Iron Infant Formula, 14.1oz. can. 6 cans per case.     Item numbers:  00850    Retail UPCs:   070074608501",Consumer complaints related to Cronobacter sakazakii or Salmonella Newport in infants and evidence of Cronobacter sakazakii in the manufacturing facility where the product had been produced
Chesapeake,VA,United States,Food,89625,"Dollar Tree Distribution, Inc.",500 Volvo Pkwy,"Food products purchased from Family Dollar retail stores located in Alabama, Arkansas, Louisiana, Mississippi, Missouri and Tennessee",Potential exposure to rodents and rodent activity in the distribution center.
Beaverton,OR,United States,Food,89287,Aroma Meats LLC,11300 NW Evergreen Suite B,"Fish-Pickle is packaged in yellow plastic pouch.  No listed weight, no UPC.  Product is imported from Jampani Foods SRT 252 Sanathnagar, Hyderabad-500018.  The label is read in parts: ""***Fish-Pickle ***Ingredients: Raw Fish, Ginger Garlic Paste, Turmeric Powder, Chilli Powder, Salt, Olive/Sun Flower Oil, Hot Spices, Coriander powder, Poppy Seeds.***Jampani Pickles***JAMPANI FOODS SRT 252 Sanathnagar, Hyderabad-500018***"".",Fish is declared but specific fish name is not declared on Fish-pickle.
Iron Ridge,WI,United States,Food,89683,"PS Seasoning & Spices, Inc.",216 W Pleasant St,"Maplewood Meats Honey BBQ Stick Seasoning    Net Wt 21 lbs. (9.50kg). Part #180002067.   Ingredients:  Sugar, Salt, Dried Honey, Spices, Brown Sugar, Onion and Garlic Powder, Monosodium Glutamate, Natural Smoke Flavor, Sodium Erythorbate (0.26%), Dried Molasses, Natural Flavors, Caramel Color.",Undeclared wheat.
Monterey,CA,United States,Food,89381,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Dole 11oz Greener Selection  UPC: 0-71430-01008-2  SKU: 34,Harvest equipment used in harvesting raw iceberg lettuce was tested by  Dole and found to contain Listeria monocytogenes.
Monterey,CA,United States,Food,89381,Dole Fresh Vegetables Inc,2959 Salinas Hwy,HEB 8oz Shredded Lettuce   UPC: 0-41220-35521-1  SKU: 3308,Harvest equipment used in harvesting raw iceberg lettuce was tested by  Dole and found to contain Listeria monocytogenes.
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Bacon & Blue"" (salad product) packed in 10.8oz. and 10.9oz. packages",potential to be contaminated with Listeria monocytogenes
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Veggie Lover's"" (salad product) packed in 11oz. packages",potential to be contaminated with Listeria monocytogenes
Clare,MI,United States,Food,89424,Natural Way Cheese,6060 E Beaverton Rd,"Natural Way Cheese Cheddar Cheese Curds, retail 12oz plastic bag UPC 8 10056 75023 7, 12 retail units per wholesale case, and sold in 10lbs wholesale plastic bag as well","The milk used in the cheese curd had been stored in a holding tank in excess of 72 hours, therefore exceeding the required 72 hour tank cleaning interval."
Pomona,CA,United States,Food,89723,"Torn & Glasser, Inc.",1800 W Holt Ave,"Sprouts Farmers Market Dark Chocolate Covered Cherries;  Dried Cherries covered in Rich Dark Chocolate.    Net Wt. 12 oz (340g)  Item # 638-011  UPC: 6 46670 46342 6    Processed in a facility that processes on shared equipment with peanuts, tree nuts, wheat and milk.    Distributed by Sprouts Farmers Market,  Phoenix, AZ",Packaged of Dark Chococlate Covered Cherries may contain Dark Chocolate covered almonds. Undeclared allergen - tree nuts (almonds).
Chicago,IL,United States,Food,89615,"FDMR, INC DBA SUJI'S KOREAN CUISINE",20 W Kinzie St Ste 17,"Taiyaki Variety Pack;  21.6 oz. (600g)  30 fish waffles in a units, 27 master cased to a pallet, 40 pallets to container.    Item Number 1598329, UPC: 8 50013 07258 3  Three flavors: Chocolate Cream, Vanilla Custard and Red Bean & Cinnamon.    Manufactured for Suji's Korean Cuisine, Seattle, WA  Country of Origin: Republic of Korea.",Hazelnuts were declared in ingredient statement but not in Contains statement.
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Baby Greens"" (salad product) packed in 6oz. packages",potential to be contaminated with Listeria monocytogenes
Monterey,CA,United States,Food,89284,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Dole 12.2oz Chopped Sunflower Crunch Kit  Product UPC 071430000342  Little Salad Bar 12oz Chop Sunflower Crunch Kit  Product UPC 4099100087925,Potential Listeria monocytogenes
Abbott Park,IL,United States,Food,89629,Abbott Laboratories,100 Abbott Park Rd Bldg Ap8b,Abbott Infant Formula Powder 12.6oz. can. 6 cans per case.     Item numbers:  Clinical    Retail UPCs:   N/A - Clinical,Consumer complaints related to Cronobacter sakazakii or Salmonella Newport in infants and evidence of Cronobacter sakazakii in the manufacturing facility where the product had been produced
Monterey,CA,United States,Food,89284,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Dole 12.1oz Buffalo Ranch Chopped Kit  Product UPC 071430000946,Potential Listeria monocytogenes
Monterey,CA,United States,Food,89284,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Dole 13 oz BBQ Ranch Chopped Kit  Product UPC 071430000298,Potential Listeria monocytogenes
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Twisted Chopped Caesar"" (salad product) packed in 9.4oz. packages",potential to be contaminated with Listeria monocytogenes
Los Angeles,CA,United States,Food,89266,DREAM POPS,1880 Century Park E Ste 200,100% Plant-Based Dream Pops Cookie Dough Bites UPC 854097008322,Undeclared allergen; milk
Monterey,CA,United States,Food,89284,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Ahold 32oz Garden Salad  Product UPC 688267011610  Kroger 12oz Garden Salad  Product UPC 011110910363  Kroger 24oz Garden Salad  Product UPC 011110910370  Lidl 12oz Garden Salad  Product UPC 20737726  Little Salad Bar 12oz Garden Salad  Product UPC 4099100082982  Dole 12oz Garden Salad  Product UPC 071430011355  Dole 24oz Garden Salad  Product UPC 071430011362  Little Salad Bar 12oz Garden Salad  Product UPC 4099100082982,Potential Listeria monocytogenes
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,Tailor Made Compounding Clarity Capsule 90ct Bottle NO UPC CODE,During an FDA investigation the firm was notified that the product contains undeclared milk.
Monterey,CA,United States,Food,89284,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Nature's Promise 5oz Organic Baby Kale Clamshell  Product UPC 688267154492,Potential Listeria monocytogenes
Beaverton,OR,United States,Food,89287,Aroma Meats LLC,11300 NW Evergreen Suite B,"Mango Pickle (Fresh Avakai) packaged in white plastic pouch, net wt. 1/2 KG (500 grams). No UPC.  Label has no firm name and no address.  The label is read in parts: ""***AVAKAI (MANGO PICKLE) *** 1/2 KG (500 GMS)***"".",Product was from unapproved source.
Boerne,TX,United States,Food,89594,"Texas Star Nut and Food Co., Inc.",206 Market Ave,Nature's Eats Nut for Life Balance Mix 12 oz. UPC 832112003996 packaged in clamshell tub 12 tubs to a case,Undeclared milk
Stuart,FL,United States,Food,89664,"Edible Spirits, Inc",6058 Se Federal Hwy,Margarita Splash,"Failure to declare product ingredients including allergens (eggs, wheat, milk, tree nuts)."
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,Hot Pink Collares Feliz Caps Capsules 30ct Bottle UPC CODE 7 28614 77856 5,During an FDA investigation the firm was notified that the product contains undeclared milk.
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,Muscle Rage Regenerate Capsules 120ct Bottle UPC CODE 5 06055 94300 98,During an FDA investigation the firm was notified that the product contains undeclared milk.
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,Nutra Black Recovery Chocolate 128oz jar NO UPC CODE,During an FDA investigation the firm was notified that the product contains undeclared shellfish.
Dayton,OH,United States,Food,89597,Malt Products Corporation,4744 Wolf Creek Pike,Diastatic Malt Powder 50lb bag - up to 50 bags per pallet Malt Products Corporation,Potential Contamination with Salmonella
Portland,OR,United States,Food,89763,HumbleHungryHappy LLC,3271 Nw 29th Ave,"Bison Shepherd's Pie, packaged meal, net wt. 10.5oz and 15 oz. Product is fully cooked, refrigerated, and to-be-reheated by consumers for immediate consumption.  Product is	packaged in a rectangular flexible plastic clamshell covered with plastic film lid.    Product label is read in parts: ""***BISON SHEPHERD'S PIE*** Ingredients: Ground Bison***Worcestershire Sauce, Heavy Whipping Cream, Parmesan Cheese (Pasteurized Part Skim Milk***), Cornstarch*** Contains: Fish, Milk***Made in a kitchen that uses eggs, fish, milk, peanut, shellfish, soy, tree nuts.  Produced at My Fit Foods 3271 NW 29th Ave. Portland, OR 97210***"".",Contains statement declares Fish but does not specify the name of fish.
Chicago,IL,United States,Food,89679,"Chicago Sweet Connections, Inc.",5569 W. Northwest Highway,Chicago Sweet Connections: Coffee Cake - Apricot Flavor packaged in an aluminum rectangular tray with plastic dome lid Single pack - 6 servings,"Undeclared Allergens - Egg, Milk, and Wheat"
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Chopped Kit Thai ""N"" Cashews"" (salad product) packed in 11.7oz. packages",potential to be contaminated with Listeria monocytogenes
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,Wycked Naturals Wycked PRE Wycked Vice Strawberry Kiwi Sample No UPC Code & 25oz Jar UPC CODE 0 51497 21848 5,During an FDA investigation the firm was notified that the product contains undeclared milk.
Lawrence,MA,United States,Food,89207,"Bokhary Foods, Inc.",57 State St,"GODAVARI brand APRICOTS, packaged in 7 oz (UPC 0 03658 50001 4) and 14 oz (UPC 0 03657 5001 5) clear plastic-film bags with the GODAVARI brand label on the front. Each bag is filled with orange-colored dried apricots that can be seen through the bag.",Products contain undeclared sulfites.
Forty Fort,PA,United States,Food,89426,Sugar Plum Inc.,88 Dilley St,Sugar Plum Vegetable Seasoning Blends Sesame Soy  sold in the Veggie Lovers Cooking Kit. 1.5 oz packet. Packaged in a resealable foil bag. UPC:7 4555966500 2,Undeclared wheat allergen.
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Organic Baby Romaine"" (salad product) packed in 5oz. packages",potential to be contaminated with Listeria monocytogenes
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,New Alpha Nutrition Huge Load Capsules 90ct Bottle NO UPC CODE,During an FDA investigation the firm was notified that the product contains undeclared milk.
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Old Fashion Coleslaw"" (salad product) packed in 14oz. packages",potential to be contaminated with Listeria monocytogenes
Leavenworth,WA,United States,Food,89251,"Bosket Bread Company, LLC",10171 Chumstick Hwy,"Country Loaf, Bosket Bread brand.  The Net weight of the products range from 1-1.5 lbs. No UPC.    Product is packaged in food grade plastic bag with the black Bosket Bread logo sticker on the front,  but without the ingredients statement affixed on a package.","Undeclared Wheat, Milk, Egg, Soy, or Sesame on retail packaged bread products due to no ingredient statements."
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""5- Lettuce Mix"" (salad product) packed in 6oz. packages",potential to be contaminated with Listeria monocytogenes
Beaverton,OR,United States,Food,89287,Aroma Meats LLC,11300 NW Evergreen Suite B,"Pulihora Paste is packaged in yellow plastic pouch. No weight listed. No UPC.  Product is imported from Jamani Foods SRT 252 Sanathnagar, Hyderabad-500018, India.",Product was from unapproved source.
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Juicing Greens"" (salad product) packed in 11oz. packages",potential to be contaminated with Listeria monocytogenes
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Organic Herb Mix"" (salad product) packed in 5oz. packages",potential to be contaminated with Listeria monocytogenes
Abbott Park,IL,United States,Food,89629,Abbott Laboratories,100 Abbott Park Rd Bldg Ap8b,"Abbott Similac EleCare HMO, Abbott Similac EleCare, Abbott EleCare Similac Gold, Abbott EleCare Similac 400g can. 6 cans per case     Item numbers:  6676006  6676012  6676021  6676025  6676030  6676045  6676053  6676057    Retail UPCs:   8699548995217  0070074124155  0070074123851  0070074120195  070074120850  070074122502  0070074120157",Consumer complaints related to Cronobacter sakazakii or Salmonella Newport in infants and evidence of Cronobacter sakazakii in the manufacturing facility where the product had been produced
Monterey,CA,United States,Food,89284,Dole Fresh Vegetables Inc,2959 Salinas Hwy,Dole 10oz Light Caesar Kit US  Product UPC 071430009253,Potential Listeria monocytogenes
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,Metabolix Joint Therapy Capsules 60ct Bottle UPC CODE 7 28614 77275 4,During an FDA investigation the firm was notified that the product contains undeclared shellfish.
Abbott Park,IL,United States,Food,89629,Abbott Laboratories,100 Abbott Park Rd Bldg Ap8b,Abbott Similac Alimentum Infant Formula with Iron 12oz. can.  6 jars per case; 19.8oz. can. 4 cans per case; 7oz. can. 6 cans per case     Item numbers:  64715  64717  64719    Retail UPCs:   070074647128  070074647166  070074647180,Consumer complaints related to Cronobacter sakazakii or Salmonella Newport in infants and evidence of Cronobacter sakazakii in the manufacturing facility where the product had been produced
Streamwood,IL,United States,Food,89269,Fresh Express Inc (Div of Chiquita Brands),1109 E Lake St,"""Green Leaf Shreds"" (salad product) packed in 4.5oz. packages",potential to be contaminated with Listeria monocytogenes
Leavenworth,WA,United States,Food,89251,"Bosket Bread Company, LLC",10171 Chumstick Hwy,"English Muffin Bread, Bosket Bread brand.  The Net weight of the products range from 1-1.5 lbs. No UPC.    Product is packaged in food grade plastic bag with the black Bosket Bread logo sticker on the front,  but without the ingredients statement affixed on a package.","Undeclared Wheat, Milk, Egg, Soy, or Sesame on retail packaged bread products due to no ingredient statements."
Norcross,GA,United States,Food,89000,NutraCap Labs LLC,6080 Mcdonough Dr Ste A/B/C/D/F/G,Gold Coast Health Vitality Men's Health Capsules 90ct Bottle NO UPC CODE,During an FDA investigation the firm was notified that the product contains undeclared milk.
